"init","V2","V3","V4","V5","V6","init:V2","init:V3","init:V4","init:V5","init:V6","V2:V3","V2:V4","V2:V5","V2:V6","V3:V4","V3:V5","V3:V6","V4:V5","V4:V6","V5:V6"
2.36802334452316,0.624168487795838,0.166090876260881,1.64534247836026,0.0124343023628151,0.105143935437473,1.47804555001627,0.393307072298075,3.89620939849269,0.0294447182680056,0.248983293650974,0.10366869107244,1.02697092662438,0.00776109970259449,0.065627531182911,0.273276373980105,0.0020652241751327,0.0174634483703275,0.0204586858663149,0.172997783317243,0.00130739148484585
0.0209229437399162,2.25063958131596,0.24419117551708,0.625782051692906,0.0608163351758629,0.0113000957038086,0.0470900053387022,0.00510919822712787,0.01309320266102,0.00127245675935247,0.000236431266666456,0.549586325026813,1.40840985481716,0.136875651137375,0.02543244266365,0.152810454820381,0.0148508123772347,0.00275938365336853,0.038057771002795,0.00707139707385554,0.000687230407842153
5.64559578294996,3.13126068316613,1.57377645900578,5.92258216475263,2.09518624980653,4.77900410901953,17.6778321081997,8.88490574026897,33.4365048935021,11.8285746564025,26.9803254445812,4.92790435017723,18.5451486753109,6.56057432792947,14.9643076712622,9.32082038741521,3.29735479717812,7.52108416426684,12.4089127149391,28.3040445013586,10.0129036969866
1.17553975675818,0.164510692576792,0.579333913727067,0.0932742480709314,0.0135222165472886,0.403887325410201,0.193388859535843,0.681030048024484,0.109647586889105,0.0158959031508311,0.474785608270422,0.0953066233804635,0.0153446111497285,0.0022245492093678,0.0664437836262206,0.054036935184882,0.00783387863460559,0.23398562493465,0.00126127458070065,0.0376722865830161,0.00546145187490194
1.47034474110275,1.08960627470603,1.70300855118999,1.44466852434924,3.22449995303447,1.22130330977328,1.60209685588657,2.50400966729521,2.12416076741357,4.74112654863029,1.79573689881653,1.85560880325463,1.57411988900123,3.51343538161565,1.33073974964821,2.46028285060177,5.49135099332941,2.07988998014053,4.6583335889145,1.76437845031301,3.93809246500479
0.736273566386514,0.00169750636092603,0.735244572907639,1.66936600708419,4.80417052569758,0.0131958962704083,0.0012498290623228,0.541341143861037,1.22911006364029,3.53718376648433,0.00971578960868003,0.00124808233934706,0.00283375941573911,0.00815511002634502,2.24001178571383e-05,1.22739229690515,3.53224030634199,0.00970221111746987,8.01991896783534,0.0220287806668287,0.0633953359224583
0.00391346945040586,0.0899384230984295,0.0660874771669256,0.793833337838165,0.0564686975490277,1.56278729649165,0.000351971271213381,0.000258631322947158,0.00310664251634338,0.000220988522762328,0.00611592034230243,0.00594380348294675,0.0713961186081274,0.0050787056119817,0.140554625084716,0.052462442588724,0.0037318737599174,0.103280669773653,0.0448267346587185,1.24059265590504,0.0882485631790494
11.7767031670514,4.11500106529351,4.00185046095256,1.35809719315653,4.70202597326189,1.73638431787197,48.4611460780621,47.1286049975661,15.9939075158101,55.3743641708713,20.4488826955012,16.4676189099651,5.58857139661125,19.3488418890104,7.1452233178021,5.43490187845183,18.816804808509,6.94875038286672,6.38580827643607,2.35817866834294,8.16452416219862
1.40918808777657,0.530825041530407,1.0956886086396,0.0002919794425081,0.378019237015352,0.07721565140924,0.748032325218154,1.5440313352074,0.000411453952258059,0.532700205752422,0.108811376155809,0.581618951185507,0.000154989999695387,0.200662077187967,0.0409880013661072,0.000319918549113065,0.414191371844352,0.0846043096577901,0.00011037384608108,2.25453828513697e-05,0.0291890016313642
0.174662223174868,0.527844723058723,3.14334863246545,0.461313128657209,1.00885262877926,0.310109750961987,0.0921945328205592,0.549024260360098,0.0805739766310223,0.176208442998396,0.0541644585312254,1.65919998838074,0.243501700639417,0.532517536445053,0.163689795614339,1.450067992103,3.17117553103247,0.974783061600564,0.465396962536211,0.143057699443382,0.312855037468082
