"feature","interval.start","interval.end","avg.mod0.count","avg.mod1.count","foldChange","log2FoldChange","areaRatio","areaRatio.abs","areaRatio.sign","dominant","intervals.pvalue","adjusted.pvalue","points"
"S312425","720","725","329.634330594772","340.74437748581","0.96739477559978","-0.0478233483343509","-0.0326052244001967","0.0326052244001967","-1","weekend","0.65","1","720"
"S312425","725","730","326.162088716087","340.878828359077","0.956827064579417","-0.0636698970504653","-0.0431729354205726","0.0431729354205726","-1","weekend","0.45","0.977961847389558","725"
"S312425","730","735","325.235602419059","341.157035959369","0.953331070849711","-0.0689507775752983","-0.0466689291502915","0.0466689291502915","-1","weekend","0.05","0.450406917599186","730"
"S312425","735","740","328.222467553035","341.516448129456","0.961073674052204","-0.0572810654328835","-0.038926325947788","0.038926325947788","-1","weekend","0.075","0.527083333333333","735"
"S312425","740","745","334.096362172353","341.892718386607","0.977196483589809","-0.033279422764665","-0.0228035164102005","0.0228035164102005","-1","weekend","0.325","0.859323678710063","740"
"S312425","745","750","339.653390825512","342.219607190917","0.992501258515053","-0.0108591632591979","-0.00749874148494799","0.00749874148494799","-1","weekend","0.775","1","745"
"S312425","750","755","342.861247771396","342.429006947009","1.00126227864935","0.00181993475673821","0.00126068731064729","0.00126068731064729","1","weekday","0.875","1","750"
"S312425","755","760","343.485695958057","342.451102547513","1.00302114200494","0.00435201586456971","0.00301204219773924","0.00301204219773924","1","weekday","0.825","1","755"
"S312425","760","765","341.634481617022","342.214679038349","0.998304580554648","-0.00244804904791247","-0.00169541944533778","0.00169541944533778","-1","weekend","0.875","1","760"
"S312425","765","770","337.506955019026","341.660003749047","0.987844498377188","-0.0176441371629527","-0.0121555016228547","0.0121555016228547","-1","weekend","0.55","0.977961847389558","765"
"S312425","770","775","332.706124505063","340.788803872758","0.976282438636942","-0.0346295148510283","-0.0237175613630545","0.0237175613630545","-1","weekend","0.075","0.527083333333333","770"
"S312425","775","780","328.936108631669","339.663828693703","0.968416654480722","-0.0463002043876271","-0.0315833455192921","0.0315833455192921","-1","weekend","0.075","0.527083333333333","775"
"S312425","780","785","326.360814232194","338.358405618028","0.96454176640323","-0.0520843839554451","-0.0354582335967493","0.0354582335967493","-1","weekend","0.05","0.450406917599186","780"
"S312425","785","790","324.773071930849","336.943545913302","0.963879783037649","-0.0530748729452251","-0.03612021696235","0.03612021696235","-1","weekend","0.1","0.576872964169381","785"
"S312425","790","795","323.981863622957","335.487672941867","0.965704226274496","-0.0503467035762385","-0.0342957737254492","0.0342957737254492","-1","weekend","0.1","0.576872964169381","790"
"S312425","795","800","323.807186809072","334.056501675141","0.969318618812465","-0.0449571318014206","-0.0306813811875526","0.0306813811875526","-1","weekend","0.225","0.791881955484897","795"
"S312425","800","805","324.076144478046","332.713054730934","0.974040963737139","-0.0379456481057117","-0.0259590362628514","0.0259590362628514","-1","weekend","0.525","0.977961847389558","800"
"S312425","805","810","324.62010341683","331.517800311844","0.979193585115112","-0.0303339881976176","-0.0208064148848501","0.0208064148848501","-1","weekend","0.825","1","805"
