"x.V1","x.V2","x.V3","x.V4","x.V5","x.V6","y","slice"
-0.336714959893361,-0.166246183851762,1.12061564920625,-0.773313468784611,1.90029081798459,-0.39457456548411,0.157051258804996,"d"
-0.215840183865469,0.120218533961889,0.399897655469385,3.4805397483604,-0.806877674559845,-2.15355857963227,-2.77786633203742,"a"
0.621132286645758,-0.661734311942036,-0.984527658031518,-0.617421973582451,-1.39633664530305,-0.871255740384966,-2.31547010251165,"a"
-1.28402651676709,-0.530622573877112,-0.502562183849013,0.520782442512724,-0.974842142596197,-0.0613062586413578,0.426357479174423,"d"
-1.30009244118702,-0.301418704831757,0.987148440008305,0.592540253031,0.435010990112208,-1.80455687550719,-2.72471099938462,"a"
-0.376769461656321,-0.602301606953084,2.19148101019732,-0.900346848762864,-0.750476580612569,1.12201031150401,2.41044385834401,"f"
0.103748646404691,-0.318208083636628,-0.165042212091268,1.47428132098897,0.180286558055391,-1.06545073579912,-2.30306626915289,"a"
-0.703562272582238,0.308196044193014,-0.686040799948788,1.08513260267832,0.605732143346565,-0.846775617906595,-1.41994697989533,"b"
1.49741394047522,0.798650087169236,0.941399409760876,-1.70668743853886,-0.770102061758204,-0.800295931076829,2.92474741965328,"g"
-0.302826877559252,1.75057446697114,-0.164042843048792,-1.16869629978042,2.64719148667375,0.0317568946977511,2.32099623532987,"f"
-1.37683133463726,0.265330264012933,-1.30233941024703,-1.41945333394256,0.711717689882686,-1.28234303336546,-0.490806583875429,"c"
0.883170174632431,0.317154640615628,-0.723484003554158,0.645970949354578,-0.160725644805555,-2.32753861148165,-2.78320307369659,"a"
0.671420279304275,-0.14873637719794,1.39008874006642,-0.4271327890169,1.61826196068094,0.0925900884389648,3.67255108047755,"h"
1.23002237503278,0.322218954806084,0.681840625912693,1.18982814681632,0.456536637170614,0.889564651756613,4.32848328943366,"h"
1.64546787858301,-0.324209132933409,0.468260280141261,-0.139859142368586,1.70934811567871,0.06104340615686,3.7042059013962,"h"
-0.182926038663912,-0.783359274795593,0.420921089481435,0.189395976466439,-2.39021458081231,-0.363379469237552,-2.63282004515498,"a"
-1.37925781493758,-0.0180871198392941,-0.800331264714172,0.0575844051639781,-0.900515684648567,1.09508635474981,2.57370722055156,"f"
1.2506006007554,-0.169198739054674,-0.488457510152898,-0.587246126691026,-0.545749890303982,2.30713241631801,2.96258773889501,"g"
-1.87623677486404,-0.164743004468645,0.53900451581565,-0.241414579726116,0.456843249003383,-0.88109884695693,-1.53853443312172,"b"
-0.368787568278473,0.713622416268021,1.43517101650668,0.763800390653247,0.713172721223792,-0.0898416112253401,1.140695347596,"e"
-2.12929730823288,0.237209035995178,-0.261838719336989,-0.678096733176958,-0.570275383911991,-0.147248930175012,-0.171783989751829,"c"
0.337646026995419,-2.32268641943546,-1.4186237206568,0.836994139435736,0.653609001217525,0.37659629894794,6.2238375104845,"h"
-1.57457484751255,0.0790442749946939,-0.513792720100452,0.0419394664405875,-0.511799357354263,0.516994711766301,0.953698652714933,"e"
-0.196319414848903,-0.428806351200973,0.772301224621484,0.979309598592861,-0.132541182055807,2.50302165804712,3.08109981792128,"g"
0.915060107809175,-0.37271438605587,1.40368233878269,1.49609565434021,0.229463115042591,-0.964041941242758,0.623111225082566,"d"
1.07863653772935,-0.0449186145991969,-0.0158049117770975,1.38116715653523,-0.427002513002144,1.92823762058835,3.39277077577489,"g"
1.4528028539521,1.40134302672647,-1.02328955591072,0.177186850836524,-1.14875313104056,-0.122085360111592,1.10699159457763,"e"
-1.6532810892254,-0.300872111690668,-2.11639215985077,-0.604558885733158,-0.626067514471549,-1.22760185278549,3.63420253456277,"h"
-2.76186751764091,-0.96575440571852,0.150371436919808,-0.00641255360735914,0.80048646593347,0.548294560705204,4.71620520699474,"h"
0.264369163537262,1.68321848183588,-0.520871198318108,-1.03091760446821,-0.973665323963252,-0.75375069248628,-1.51697085319115,"b"
1.02457159426044,-0.776550575008959,-0.90545484351449,-0.596619301250622,-0.71016004680915,1.33527827225122,3.00592083573882,"g"
-0.659185547986991,0.247301367078232,-0.749986903333806,1.23000533437333,0.0180906749183706,1.1924470254746,2.58494755868165,"f"
-0.386304378522672,-0.967146955664561,-0.786576021013658,-2.12526394071909,-1.44506438221203,-1.03460443820175,-0.950627921906782,"b"
-0.242498949352553,-1.03785441550173,-0.559681870331892,0.546541284782229,0.938729725365153,1.52570673657559,4.58390533775112,"h"
0.220593240071621,-1.05359998228081,-1.39085130543394,1.01145534068751,0.0307888520268871,1.85002565742751,4.97889610395748,"h"
-1.48109003020768,-0.205507435512066,-0.282630601836921,1.36717460238718,0.86838196833149,0.254994207411458,1.63852260753293,"e"
0.724691204470142,1.30826655470917,-0.480284997407217,0.70783797009896,-0.586856446745428,-0.371956201460862,-0.143938718944279,"c"
-2.37751470126173,0.513721895989774,-0.967621014082365,-0.12251585403344,-0.222342179489318,-0.804911296203698,0.300528731220464,"d"
-0.0654092094259788,-1.38535522996526,1.777940980318,-0.799409134659656,-0.139205596032948,0.18455543066359,0.241585096256704,"d"
-0.469704813112509,-1.00123881024306,-0.0690890370444423,-0.179360004107477,0.676660159839722,-1.09776202503966,-0.92966995815632,"b"
-0.280516288067282,0.301325680066714,-0.426188248542346,0.109452856928685,1.09656772748497,-0.823426319160747,-1.1258668866954,"b"
0.57483658535669,0.437682053652882,-2.25140372730972,0.230926552863367,-0.00540175843256093,-0.759362901236999,-0.756762618435759,"b"
-0.205676846062025,-0.650275146013191,-0.914170951955303,-1.26966316202004,1.23094336482973,-1.88811745163247,-1.5067943431784,"b"
0.234880505242246,-2.41967894281008,-0.800524582106139,0.620525811310864,-0.120951167674489,-1.18465343391085,1.24102188381441,"e"
0.110628320902131,0.275546069759235,-0.753305903956855,-0.642348520392239,-0.540528370455665,0.25822353741999,0.401131513372576,"d"
0.274202232513379,-0.217346387712229,0.660649172769036,0.662357813834941,0.963181071751308,-0.0141726542000168,1.63988979087202,"e"
1.57491963007029,0.420810277461146,1.72769563867837,0.245884277190378,-0.745309113497909,-0.4058751692425,5.26431032670919,"h"
0.567767831624168,0.514492551840708,0.782678579427954,-0.847893687153728,-2.43703681533237,-0.421514313191795,-0.610449229546574,"c"
-0.05961224987651,-0.976120253874037,-0.781818405784354,-0.434767410665991,1.2692525939856,-0.397003767485231,1.35900722911433,"e"
